"","Invoice","InvoiceDate","InvoiceTotal","Country","CountryCount","CountryMean"
"8178","511672",40338.6131944444,970.2,"United Kingdom",17612,421.005902963888
"8179","511675",40338.6222222222,51.8,"United Kingdom",17612,421.005902963888
"8180","511677",40338.6236111111,316.08,"United Kingdom",17612,421.005902963888
"8181","511678",40338.6298611111,2090.88,"United Kingdom",17612,421.005902963888
"8182","511679",40338.6354166667,66,"United Kingdom",17612,421.005902963888
"8183","511681",40338.6361111111,206.6,"United Kingdom",17612,421.005902963888
"8184","511682",40338.6381944444,543.8,"United Kingdom",17612,421.005902963888
"8185","511683",40338.6402777778,96.54,"United Kingdom",17612,421.005902963888
"8186","511684",40338.6416666667,340.34,"United Kingdom",17612,421.005902963888
"8187","511687",40338.6618055556,318.55,"United Kingdom",17612,421.005902963888
"8188","511690",40338.6861111111,749.96,"United Kingdom",17612,421.005902963888
"8189","511691",40338.6958333333,369.71,"United Kingdom",17612,421.005902963888
"8190","511698",40338.7055555556,55.38,"United Kingdom",17612,421.005902963888
"8191","511700",40339.3659722222,283.44,"United Kingdom",17612,421.005902963888
"8192","511701",40339.3868055556,313.38,"United Kingdom",17612,421.005902963888
"8193","511702",40339.3902777778,303.38,"United Kingdom",17612,421.005902963888
"8194","511703",40339.4027777778,534.43,"France",236,619.55686440678
"8195","511704",40339.4131944444,193.1,"United Kingdom",17612,421.005902963888
"8196","511705",40339.4194444444,293.86,"United Kingdom",17612,421.005902963888
"8197","511706",40339.4201388889,20.4,"United Kingdom",17612,421.005902963888
"8198","511708",40339.4236111111,228.96,"United Kingdom",17612,421.005902963888
"8199","511709",40339.4270833333,159.6,"United Kingdom",17612,421.005902963888
"8200","511710",40339.4326388889,114.26,"United Kingdom",17612,421.005902963888
"8201","511734",40339.4430555556,414.53,"United Kingdom",17612,421.005902963888
"8202","511745",40339.4465277778,207.57,"United Kingdom",17612,421.005902963888
"8203","511761",40339.4805555556,298.55,"United Kingdom",17612,421.005902963888
"8204","511762",40339.4840277778,299.33,"United Kingdom",17612,421.005902963888
"8205","511763",40339.4888888889,187.57,"United Kingdom",17612,421.005902963888
"8206","511771",40339.5083333333,15,"United Kingdom",17612,421.005902963888
"8207","511772",40339.5097222222,302.3,"United Kingdom",17612,421.005902963888
"8208","511774",40339.5111111111,15,"United Kingdom",17612,421.005902963888
"8209","511775",40339.5145833333,163.1,"United Kingdom",17612,421.005902963888
"8210","511777",40339.5222222222,421.4,"United Kingdom",17612,421.005902963888
"8211","511778",40339.5256944444,2199.39,"United Kingdom",17612,421.005902963888
"8212","511779",40339.5270833333,112.1,"United Kingdom",17612,421.005902963888
"8213","511780",40339.5298611111,249.78,"Germany",347,583.271818443804
"8214","511781",40339.5444444444,42,"United Kingdom",17612,421.005902963888
"8215","511782",40339.5451388889,78.6,"United Kingdom",17612,421.005902963888
"8216","511783",40339.5534722222,398.18,"United Kingdom",17612,421.005902963888
"8217","511785",40339.5673611111,444.32,"United Kingdom",17612,421.005902963888
"8218","511786",40339.5743055556,155.19,"United Kingdom",17612,421.005902963888
"8219","511787",40339.5743055556,529.07,"United Kingdom",17612,421.005902963888
"8220","511789",40339.5777777778,433.98,"United Kingdom",17612,421.005902963888
"8221","511790",40339.5805555556,261.42,"United Kingdom",17612,421.005902963888
"8222","511791",40339.5826388889,971.26,"United Kingdom",17612,421.005902963888
"8223","511796",40339.6006944444,310.65,"United Kingdom",17612,421.005902963888
"8224","511797",40339.6083333333,601.52,"United Kingdom",17612,421.005902963888
"8225","511798",40339.6090277778,51,"United Kingdom",17612,421.005902963888
"8226","511799",40339.6173611111,507.01,"United Kingdom",17612,421.005902963888
"8227","511801",40339.6347222222,316.13,"United Kingdom",17612,421.005902963888
"8228","511802",40339.6388888889,126.35,"United Kingdom",17612,421.005902963888
"8229","511803",40339.6402777778,834.25,"United Kingdom",17612,421.005902963888
"8230","511805",40339.6444444444,255.39,"United Kingdom",17612,421.005902963888
"8231","511808",40339.6465277778,139.93,"United Kingdom",17612,421.005902963888
"8232","511810",40339.6472222222,180.64,"United Kingdom",17612,421.005902963888
"8233","511816",40339.6743055556,734.08,"United Kingdom",17612,421.005902963888
"8234","511818",40339.6770833333,52.2,"United Kingdom",17612,421.005902963888
"8235","511825",40339.6909722222,155.52,"France",236,619.55686440678
"8236","511828",40339.6979166667,307.25,"United Kingdom",17612,421.005902963888
"8237","511830",40339.7069444444,138.7,"United Kingdom",17612,421.005902963888
"8238","511832",40339.7118055556,305.4,"United Kingdom",17612,421.005902963888
"8239","511836",40339.7159722222,9,"United Kingdom",17612,421.005902963888
"8240","511839",40339.7270833333,6.45,"United Kingdom",17612,421.005902963888
"8241","511840",40339.7284722222,408,"United Kingdom",17612,421.005902963888
"8242","511841",40339.7298611111,236.16,"United Kingdom",17612,421.005902963888
"8243","511843",40339.7527777778,311.26,"United Kingdom",17612,421.005902963888
"8244","511844",40339.7743055556,187.15,"United Kingdom",17612,421.005902963888
"8245","511845",40339.78125,30,"United Kingdom",17612,421.005902963888
"8246","511846",40339.7819444444,90.7,"United Kingdom",17612,421.005902963888
"8247","511847",40339.7819444444,46.5,"United Kingdom",17612,421.005902963888
"8248","511848",40339.7847222222,292.85,"United Kingdom",17612,421.005902963888
"8249","511849",40339.7854166667,54.65,"United Kingdom",17612,421.005902963888
"8250","511850",40339.7965277778,165.74,"United Kingdom",17612,421.005902963888
"8251","511851",40339.80625,327.16,"United Kingdom",17612,421.005902963888
"8252","511852",40339.8395833333,263.71,"United Kingdom",17612,421.005902963888
"8253","511853",40340.3388888889,2608.04,"United Kingdom",17612,421.005902963888
"8254","511854",40340.3409722222,771.3,"United Kingdom",17612,421.005902963888
"8255","511855",40340.3506944444,851.93,"France",236,619.55686440678
"8256","511856",40340.3618055556,364.47,"United Kingdom",17612,421.005902963888
"8257","511860",40340.4236111111,381.6,"United Kingdom",17612,421.005902963888
"8258","511859",40340.4236111111,216,"United Kingdom",17612,421.005902963888
"8259","511861",40340.4243055556,245.73,"United Kingdom",17612,421.005902963888
"8260","511862",40340.425,300.89,"United Kingdom",17612,421.005902963888
"8261","511863",40340.4277777778,355.89,"United Kingdom",17612,421.005902963888
"8262","511864",40340.4326388889,205.81,"United Kingdom",17612,421.005902963888
"8263","511865",40340.4347222222,312.78,"United Kingdom",17612,421.005902963888
"8264","511866",40340.4361111111,52.45,"United Kingdom",17612,421.005902963888
"8265","511867",40340.4375,337.65,"United Kingdom",17612,421.005902963888
"8266","511886",40340.4493055556,2031.48,"United Kingdom",17612,421.005902963888
"8267","511889",40340.4506944444,384.25,"United Kingdom",17612,421.005902963888
"8268","511896",40340.4611111111,212.35,"United Kingdom",17612,421.005902963888
"8269","511900",40340.4659722222,46.16,"United Kingdom",17612,421.005902963888
"8270","511902",40340.4666666667,59.84,"United Kingdom",17612,421.005902963888
"8271","511905",40340.4715277778,224.84,"United Kingdom",17612,421.005902963888
"8272","511925",40340.4847222222,254.4,"United Kingdom",17612,421.005902963888
"8273","511926",40340.4888888889,310.8,"United Kingdom",17612,421.005902963888
"8274","511928",40340.4895833333,208.56,"United Kingdom",17612,421.005902963888
"8275","511929",40340.4916666667,101.35,"United Kingdom",17612,421.005902963888
"8276","511930",40340.4923611111,90.75,"United Kingdom",17612,421.005902963888
"8277","511931",40340.4930555556,172.65,"United Kingdom",17612,421.005902963888
"8278","511932",40340.4944444444,161.55,"United Kingdom",17612,421.005902963888
"8279","511933",40340.4951388889,117,"United Kingdom",17612,421.005902963888
"8280","511934",40340.4986111111,757.26,"United Kingdom",17612,421.005902963888
"8281","511935",40340.5027777778,366.54,"United Kingdom",17612,421.005902963888
"8282","511936",40340.5041666667,131.24,"United Kingdom",17612,421.005902963888
"8283","511937",40340.50625,438.28,"United Kingdom",17612,421.005902963888
"8284","511938",40340.50625,322.25,"United Kingdom",17612,421.005902963888
"8285","511939",40340.5069444444,310.77,"United Kingdom",17612,421.005902963888
"8286","511940",40340.5104166667,332.5,"United Kingdom",17612,421.005902963888
"8287","511941",40340.5145833333,26.65,"United Kingdom",17612,421.005902963888
"8288","511942",40340.5152777778,223.91,"United Kingdom",17612,421.005902963888
"8289","511943",40340.5173611111,216.4,"United Kingdom",17612,421.005902963888
"8290","511944",40340.5201388889,81.05,"United Kingdom",17612,421.005902963888
"8291","511945",40340.5208333333,126.03,"United Kingdom",17612,421.005902963888
"8292","511946",40340.5222222222,330,"United Kingdom",17612,421.005902963888
"8293","511947",40340.525,15.44,"United Kingdom",17612,421.005902963888
"8294","511949",40340.53125,306.75,"United Kingdom",17612,421.005902963888
"8295","511950",40340.53125,484.58,"United Kingdom",17612,421.005902963888
"8296","511954",40340.5416666667,319.38,"United Kingdom",17612,421.005902963888
"8297","511955",40340.5430555556,111.71,"United Kingdom",17612,421.005902963888
"8298","511957",40340.5541666667,172.05,"United Kingdom",17612,421.005902963888
"8299","511958",40340.5555555556,254.82,"United Kingdom",17612,421.005902963888
"8300","511959",40340.5555555556,539.26,"United Kingdom",17612,421.005902963888
"8301","511960",40340.5576388889,176.8,"United Kingdom",17612,421.005902963888
"8302","511961",40340.5604166667,1575.26,"United Kingdom",17612,421.005902963888
"8303","511964",40340.5625,22.55,"United Kingdom",17612,421.005902963888
"8304","511967",40340.5715277778,29,"United Kingdom",17612,421.005902963888
"8305","511968",40340.5722222222,832,"United Kingdom",17612,421.005902963888
"8306","511969",40340.5798611111,308.3,"United Kingdom",17612,421.005902963888
"8307","511970",40340.5826388889,198.81,"United Kingdom",17612,421.005902963888
"8308","511976",40340.6090277778,358.26,"United Kingdom",17612,421.005902963888
"8309","511989",40340.6222222222,351.66,"United Kingdom",17612,421.005902963888
"8310","511990",40340.6270833333,207.58,"United Kingdom",17612,421.005902963888
"8311","511991",40340.6298611111,1708.56,"Spain",66,721.233636363636
"8312","511992",40340.6388888889,306.6,"United Kingdom",17612,421.005902963888
"8313","511993",40340.6402777778,800,"EIRE",316,1126.85193037975
"8314","511994",40340.6409722222,320,"United Kingdom",17612,421.005902963888
"8315","511995",40340.64375,412,"United Kingdom",17612,421.005902963888
"8316","511998",40340.6506944444,2.49,"United Kingdom",17612,421.005902963888
"8317","512002",40340.6625,1000.63,"United Kingdom",17612,421.005902963888
"8318","512001",40340.6625,143.52,"United Kingdom",17612,421.005902963888
"8319","512004",40340.6652777778,1364.68,"EIRE",316,1126.85193037975
"8320","512040",40340.6819444444,323.75,"United Kingdom",17612,421.005902963888
"8321","512045",40340.7125,706.78,"United Kingdom",17612,421.005902963888
"8322","512046",40340.7208333333,153,"United Kingdom",17612,421.005902963888
"8323","512047",40340.7215277778,477.32,"United Kingdom",17612,421.005902963888
"8324","512048",40340.73125,526.59,"United Kingdom",17612,421.005902963888
"8325","512049",40342.4097222222,196.95,"United Kingdom",17612,421.005902963888
"8326","512050",40342.4270833333,338.68,"United Kingdom",17612,421.005902963888
"8327","512051",40342.4305555556,302.2,"United Kingdom",17612,421.005902963888
"8328","512053",40342.4361111111,181.34,"United Kingdom",17612,421.005902963888
"8329","512056",40342.4409722222,800.86,"United Kingdom",17612,421.005902963888
"8330","512055",40342.4409722222,164.55,"United Kingdom",17612,421.005902963888
"8331","512057",40342.4430555556,173.4,"United Kingdom",17612,421.005902963888
"8332","512058",40342.44375,45,"United Kingdom",17612,421.005902963888
"8333","512059",40342.4583333333,252.9,"United Kingdom",17612,421.005902963888
"8334","512060",40342.4618055556,151.39,"United Kingdom",17612,421.005902963888
"8335","512062",40342.4708333333,463.95,"United Kingdom",17612,421.005902963888
"8336","512064",40342.4715277778,893.22,"United Kingdom",17612,421.005902963888
"8337","512063",40342.4715277778,77.68,"Germany",347,583.271818443804
"8338","512065",40342.4715277778,15,"United Kingdom",17612,421.005902963888
"8339","512066",40342.4722222222,317.76,"United Kingdom",17612,421.005902963888
"8340","512067",40342.4729166667,181.05,"United Kingdom",17612,421.005902963888
"8341","512068",40342.4736111111,240.5,"United Kingdom",17612,421.005902963888
"8342","512069",40342.4763888889,301.64,"United Kingdom",17612,421.005902963888
"8343","512070",40342.4805555556,300.6,"United Kingdom",17612,421.005902963888
"8344","512071",40342.4833333333,648.51,"United Kingdom",17612,421.005902963888
"8345","512072",40342.4854166667,128.95,"United Kingdom",17612,421.005902963888
"8346","512073",40342.4875,291.56,"United Kingdom",17612,421.005902963888
"8347","512074",40342.4888888889,126.5,"United Kingdom",17612,421.005902963888
"8348","512075",40342.4895833333,70.32,"United Kingdom",17612,421.005902963888
"8349","512076",40342.4923611111,124.14,"United Kingdom",17612,421.005902963888
"8350","512077",40342.5083333333,908.38,"United Kingdom",17612,421.005902963888
"8351","512078",40342.5097222222,612,"United Kingdom",17612,421.005902963888
"8352","512079",40342.5104166667,395.33,"United Kingdom",17612,421.005902963888
"8353","512080",40342.5125,86.28,"United Kingdom",17612,421.005902963888
"8354","512081",40342.5131944444,66.6,"United Kingdom",17612,421.005902963888
"8355","512082",40342.5173611111,107.88,"United Kingdom",17612,421.005902963888
"8356","512083",40342.5222222222,381.2,"Germany",347,583.271818443804
"8357","512084",40342.5229166667,353.35,"United Kingdom",17612,421.005902963888
"8358","512086",40342.5236111111,82.75,"United Kingdom",17612,421.005902963888
"8359","512087",40342.5236111111,9.95,"United Kingdom",17612,421.005902963888
"8360","512089",40342.5243055556,153.89,"United Kingdom",17612,421.005902963888
"8361","512088",40342.5243055556,106.09,"United Kingdom",17612,421.005902963888
"8362","512090",40342.5354166667,454.4,"United Kingdom",17612,421.005902963888
"8363","512091",40342.5375,356.33,"United Kingdom",17612,421.005902963888
"8364","512092",40342.5402777778,306.3,"United Kingdom",17612,421.005902963888
"8365","512093",40342.5458333333,270.3,"United Kingdom",17612,421.005902963888
"8366","512095",40342.5513888889,404.22,"United Kingdom",17612,421.005902963888
"8367","512096",40342.5548611111,112.55,"United Kingdom",17612,421.005902963888
"8368","512098",40342.5625,208.69,"United Kingdom",17612,421.005902963888
"8369","512101",40342.5715277778,267,"United Kingdom",17612,421.005902963888
"8370","512102",40342.5736111111,363.63,"United Kingdom",17612,421.005902963888
