"","Invoice","InvoiceDate","InvoiceTotal","Country"
"12255","521452",40427.48125,247.65,"United Kingdom"
"12256","521467",40427.4923611111,230.51,"United Kingdom"
"12257","521469",40427.4979166667,356.3,"United Kingdom"
"12258","521470",40427.5027777778,660.35,"United Kingdom"
"12259","521471",40427.50625,1238.85,"United Kingdom"
"12260","521473",40427.5111111111,349.75,"United Kingdom"
"12261","521475",40427.5256944444,214.5,"United Kingdom"
"12262","521477",40427.5298611111,546.51,"United Kingdom"
"12263","521476",40427.5298611111,75,"United Kingdom"
"12264","521478",40427.5381944444,355.71,"United Kingdom"
"12265","521479",40427.5430555556,1095.95,"Portugal"
"12266","521480",40427.5513888889,168.6,"Poland"
"12267","521482",40427.5555555556,589.12,"United Kingdom"
"12268","521484",40427.5597222222,372.19,"United Kingdom"
"12269","521483",40427.5597222222,1157.32,"United Kingdom"
"12270","521493",40427.5861111111,418.39,"United Kingdom"
"12271","521494",40427.5868055556,457.3,"United Kingdom"
"12272","521495",40427.5902777778,304.14,"United Kingdom"
"12273","521496",40427.6020833333,781.22,"Spain"
"12274","521507",40427.60625,140.87,"United Kingdom"
"12275","521515",40427.6083333333,395.59,"United Kingdom"
"12276","521518",40427.6090277778,39.3,"United Kingdom"
"12277","521521",40427.6097222222,5.8,"United Kingdom"
"12278","521527",40427.6111111111,5.8,"United Kingdom"
"12279","521532",40427.6152777778,197.25,"United Kingdom"
"12280","521533",40427.6152777778,22.5,"United Kingdom"
"12281","521539",40427.6208333333,152.95,"United Kingdom"
"12282","521541",40427.6236111111,347.49,"United Kingdom"
"12283","521544",40427.6333333333,1410.46,"United Kingdom"
"12284","521546",40427.6444444444,374.5,"United Kingdom"
"12285","521547",40427.6458333333,90.65,"United Kingdom"
"12286","521548",40427.6465277778,14.85,"United Kingdom"
"12287","521549",40427.6631944444,559.3,"EIRE"
"12288","521554",40427.6777777778,202.65,"United Kingdom"
"12289","521553",40427.6777777778,174.6,"United Kingdom"
"12290","521557",40427.7173611111,552.67,"United Kingdom"
"12291","521558",40428.3965277778,420.95,"United Kingdom"
"12292","521559",40428.3993055556,129.87,"United Kingdom"
"12293","521560",40428.4284722222,621.6,"United Kingdom"
"12294","521561",40428.4298611111,125.66,"United Kingdom"
"12295","521562",40428.4305555556,256.5,"United Kingdom"
"12296","521563",40428.4347222222,428.7,"United Kingdom"
"12297","521564",40428.4465277778,127.2,"United Kingdom"
"12298","521565",40428.4541666667,184.44,"United Kingdom"
"12299","521566",40428.4541666667,3960.1,"United Kingdom"
"12300","521567",40428.4555555556,1226.8,"United Kingdom"
"12301","521568",40428.4576388889,2403.1,"United Kingdom"
"12302","521569",40428.4861111111,268.31,"France"
"12303","521570",40428.4881944444,461.63,"United Kingdom"
"12304","521571",40428.4965277778,408.53,"United Kingdom"
"12305","521572",40428.5,411.12,"United Kingdom"
"12306","521574",40428.5125,252,"United Kingdom"
"12307","521575",40428.5138888889,575.1,"United Kingdom"
"12308","521577",40428.5208333333,796.86,"United Kingdom"
"12309","521584",40428.5236111111,377.47,"United Kingdom"
"12310","521588",40428.5243055556,111,"United Kingdom"
"12311","521593",40428.5263888889,213.69,"United Kingdom"
"12312","521617",40428.5368055556,1166.99,"United Kingdom"
"12313","521642",40428.5444444444,812.13,"EIRE"
"12314","521645",40428.55,920.7,"United Kingdom"
"12315","521647",40428.5590277778,93.95,"United Kingdom"
"12316","521648",40428.5597222222,7.95,"United Kingdom"
"12317","521649",40428.5611111111,357.4,"United Kingdom"
"12318","521650",40428.5666666667,385.6,"United Kingdom"
"12319","521651",40428.5701388889,180.87,"Poland"
"12320","521652",40428.5763888889,355.51,"United Kingdom"
"12321","521653",40428.5777777778,171.38,"United Kingdom"
"12322","521654",40428.5819444444,104.6,"United Kingdom"
"12323","521656",40428.5861111111,238.53,"United Kingdom"
"12324","521658",40428.5888888889,195.15,"United Kingdom"
"12325","521660",40428.5944444444,122.56,"United Kingdom"
"12326","521661",40428.5979166667,256.99,"Germany"
"12327","521662",40428.6048611111,261.55,"United Kingdom"
"12328","521663",40428.6152777778,564.47,"United Kingdom"
"12329","521664",40428.6208333333,189.85,"United Kingdom"
"12330","521665",40428.6256944444,744.37,"United Kingdom"
"12331","521666",40428.63125,203.34,"United Kingdom"
"12332","521668",40428.6388888889,540.52,"United Kingdom"
"12333","521682",40428.6458333333,165,"United Kingdom"
"12334","521683",40428.6465277778,68,"United Kingdom"
"12335","521684",40428.6569444444,119.04,"United Kingdom"
"12336","521685",40428.68125,145.47,"United Kingdom"
"12337","521686",40428.6826388889,519.1,"United Kingdom"
"12338","521687",40428.6979166667,135.85,"United Kingdom"
"12339","521689",40428.7104166667,1620,"Netherlands"
"12340","521692",40429.3458333333,1374.46,"EIRE"
"12341","521693",40429.3909722222,701.7,"United Kingdom"
"12342","521695",40429.4166666667,258.6,"United Kingdom"
"12343","521696",40429.4208333333,192.58,"United Kingdom"
"12344","521697",40429.4229166667,104.05,"United Kingdom"
"12345","521698",40429.4354166667,135.4,"United Kingdom"
"12346","521699",40429.4465277778,312.24,"United Kingdom"
"12347","521700",40429.4541666667,430.27,"United Kingdom"
"12348","521722",40429.4784722222,368.7,"Italy"
"12349","521737",40429.48125,148.65,"United Kingdom"
"12350","521742",40429.4826388889,519.45,"United Kingdom"
"12351","521758",40429.4861111111,68.4,"United Kingdom"
"12352","521765",40429.4958333333,600.2,"Germany"
"12353","521766",40429.4958333333,20.28,"Germany"
"12354","521767",40429.4972222222,616.73,"United Kingdom"
"12355","521768",40429.5041666667,441.72,"United Kingdom"
"12356","521769",40429.5118055556,25,"Netherlands"
"12357","521770",40429.5166666667,539.7,"United Kingdom"
"12358","521771",40429.5229166667,941.8,"United Kingdom"
"12359","521775",40429.5263888889,210.68,"United Kingdom"
"12360","521781",40429.5291666667,198.7,"United Kingdom"
"12361","521784",40429.5305555556,76.32,"United Kingdom"
"12362","521785",40429.5319444444,108.16,"United Kingdom"
"12363","521786",40429.5326388889,325.72,"United Kingdom"
"12364","521787",40429.5340277778,134.7,"United Kingdom"
"12365","521788",40429.5361111111,229.73,"United Kingdom"
"12366","521790",40429.5479166667,281.02,"France"
"12367","521791",40429.5625,276.94,"United Kingdom"
"12368","521792",40429.5715277778,110.43,"United Kingdom"
"12369","521793",40429.5736111111,263.24,"United Kingdom"
"12370","521794",40429.5777777778,185.65,"United Kingdom"
"12371","521796",40429.58125,128.58,"United Kingdom"
"12372","521798",40429.5930555556,587.55,"United Kingdom"
"12373","521797",40429.5930555556,286.74,"United Kingdom"
"12374","521799",40429.5944444444,316,"United Kingdom"
"12375","521800",40429.5951388889,498.4,"United Kingdom"
"12376","521808",40429.6055555556,259.15,"United Kingdom"
"12377","521809",40429.60625,15,"EIRE"
"12378","521810",40429.6145833333,192.35,"United Kingdom"
"12379","521811",40429.6229166667,404.02,"United Kingdom"
"12380","521812",40429.625,15,"United Kingdom"
"12381","521813",40429.6291666667,946.18,"United Kingdom"
"12382","521815",40429.6444444444,429.51,"United Kingdom"
"12383","521816",40429.6458333333,483.94,"United Kingdom"
"12384","521817",40429.6513888889,352.53,"United Kingdom"
"12385","521819",40429.6784722222,138.32,"United Kingdom"
"12386","521820",40429.6868055556,209.24,"United Kingdom"
"12387","521821",40429.7243055556,745.9,"United Kingdom"
"12388","521822",40430.4423611111,1948.74,"France"
"12389","521829",40430.4472222222,737.3,"United Kingdom"
"12390","521839",40430.4513888889,731.33,"Germany"
"12391","521857",40430.4583333333,283.9,"United Kingdom"
"12392","521866",40430.4597222222,750.82,"United Kingdom"
"12393","521868",40430.4611111111,380.4,"United Kingdom"
"12394","521869",40430.4666666667,316.43,"United Kingdom"
"12395","521871",40430.4722222222,292.8,"United Kingdom"
"12396","521888",40430.4881944444,1895,"Japan"
"12397","521889",40430.4993055556,96.9,"United Kingdom"
"12398","521890",40430.4993055556,85.5,"United Kingdom"
"12399","521891",40430.5027777778,345.4,"United Kingdom"
"12400","521892",40430.5041666667,17.7,"United Kingdom"
"12401","521893",40430.5097222222,316.51,"United Kingdom"
"12402","521896",40430.5131944444,400.35,"France"
"12403","521897",40430.5152777778,240.57,"United Kingdom"
"12404","521898",40430.5166666667,207.28,"United Kingdom"
"12405","521899",40430.5201388889,288,"Germany"
"12406","521900",40430.5236111111,267.6,"United Kingdom"
"12407","521901",40430.5243055556,359.28,"United Kingdom"
"12408","521907",40430.5298611111,212.4,"United Kingdom"
"12409","521908",40430.5402777778,264,"United Kingdom"
"12410","521909",40430.5430555556,70.8,"United Kingdom"
"12411","521910",40430.5479166667,319.94,"United Kingdom"
"12412","521911",40430.5555555556,270,"United Kingdom"
"12413","521912",40430.5576388889,396.04,"United Kingdom"
"12414","521913",40430.5631944444,155.91,"United Kingdom"
"12415","521915",40430.5770833333,314.4,"United Kingdom"
"12416","521914",40430.5770833333,326.65,"Belgium"
"12417","521916",40430.5777777778,258.95,"United Kingdom"
"12418","521917",40430.5784722222,311.52,"United Kingdom"
"12419","521920",40430.6006944444,206.15,"United Kingdom"
"12420","521921",40430.6166666667,1095.37,"France"
"12421","521922",40430.6173611111,642.52,"Finland"
"12422","521924",40430.6305555556,134,"United Kingdom"
"12423","521925",40430.6347222222,202.14,"United Kingdom"
"12424","521927",40430.6402777778,186.82,"United Kingdom"
"12425","521928",40430.6444444444,725.7,"United Kingdom"
"12426","521931",40430.6555555556,137.02,"United Kingdom"
"12427","521935",40430.6645833333,306.89,"United Kingdom"
"12428","521936",40430.6743055556,318.14,"United Kingdom"
"12429","521938",40430.6881944444,199.85,"United Kingdom"
"12430","521944",40430.7013888889,202.83,"United Kingdom"
"12431","521945",40430.7041666667,447.05,"United Kingdom"
"12432","521946",40430.7111111111,715.24,"United Kingdom"
"12433","521947",40430.7131944444,53.82,"United Kingdom"
"12434","521949",40430.7194444444,1438.75,"United Kingdom"
"12435","521948",40430.7194444444,122.48,"United Kingdom"
"12436","521950",40430.7215277778,223.8,"United Kingdom"
"12437","521951",40430.7270833333,8.5,"United Kingdom"
"12438","521952",40430.7340277778,259.31,"France"
"12439","521953",40430.7361111111,129.75,"United Kingdom"
"12440","521954",40430.7402777778,282.59,"United Kingdom"
"12441","521955",40430.75,186.56,"United Kingdom"
"12442","521958",40430.7597222222,251.32,"Germany"
"12443","521968",40430.7888888889,132.04,"United Kingdom"
"12444","521969",40430.79375,298.1,"United Kingdom"
"12445","521970",40430.8076388889,279.85,"United Kingdom"
"12446","521972",40430.8166666667,310.05,"United Kingdom"
"12447","521973",40430.8236111111,485.99,"United Kingdom"
"12448","521974",40430.8305555556,313.36,"United Kingdom"
"12449","521975",40430.8333333333,461.15,"United Kingdom"
"12450","521977",40430.8354166667,13.92,"United Kingdom"
"12451","521978",40431.3680555556,347.8,"Netherlands"
"12452","521979",40431.3770833333,369.51,"United Kingdom"
"12453","521980",40431.3805555556,20.4,"United Kingdom"
"12454","521982",40431.4090277778,979.2,"United Kingdom"
"12455","521983",40431.4229166667,301.42,"United Kingdom"
"12456","521984",40431.4347222222,305.41,"United Kingdom"
"12457","521985",40431.4354166667,303.35,"United Kingdom"
"12458","521986",40431.4402777778,309.3,"United Kingdom"
"12459","521987",40431.4416666667,361.6,"United Kingdom"
"12460","521988",40431.4479166667,459.05,"United Kingdom"
"12461","521989",40431.4493055556,534.7,"United Kingdom"
"12462","521999",40431.4645833333,221.65,"United Kingdom"
"12463","522016",40431.4791666667,361.48,"United Kingdom"
"12464","522017",40431.4791666667,402.9,"United Kingdom"
"12465","522024",40431.4861111111,210.01,"United Kingdom"
"12466","522025",40431.4972222222,1172.14,"United Kingdom"
"12467","522026",40431.4993055556,129.3,"United Kingdom"
"12468","522027",40431.5006944444,373.75,"United Kingdom"
"12469","522029",40431.5034722222,675.17,"Germany"
"12470","522030",40431.5048611111,168.42,"United Kingdom"
"12471","522039",40431.5166666667,324.7,"United Kingdom"
"12472","522040",40431.5201388889,184.3,"United Kingdom"
"12473","522041",40431.5222222222,876.54,"United Kingdom"
"12474","522042",40431.5333333333,302.74,"United Kingdom"
"12475","522045",40431.5680555556,293.95,"United Kingdom"
"12476","522046",40431.5826388889,360.04,"United Kingdom"
"12477","522047",40431.5861111111,1479.93,"United Kingdom"
"12478","522048",40431.5916666667,436.1,"United Kingdom"
"12479","522049",40431.6048611111,124.75,"United Kingdom"
"12480","522050",40431.6131944444,171.68,"United Kingdom"
"12481","522051",40431.6180555556,363.14,"United Kingdom"
"12482","522052",40431.6194444444,80.7,"United Kingdom"
"12483","522053",40431.6201388889,313.45,"United Kingdom"
"12484","522054",40431.6541666667,492.75,"United Kingdom"
"12485","522055",40431.6555555556,39,"United Kingdom"
"12486","522056",40431.65625,58.5,"United Kingdom"
"12487","522058",40431.6597222222,296.4,"United Kingdom"
"12488","522059",40431.6604166667,777.55,"United Kingdom"
"12489","522060",40431.6611111111,10,"Netherlands"
"12490","522061",40431.6645833333,490.05,"United Kingdom"
"12491","522062",40431.6645833333,3.75,"United Kingdom"
"12492","522066",40431.6951388889,330.37,"United Kingdom"
"12493","522068",40431.7215277778,206.2,"United Kingdom"
"12494","522069",40433.4291666667,11.8,"United Kingdom"
"12495","522070",40433.4375,387.43,"United Kingdom"
"12496","522071",40433.4444444444,145.75,"United Kingdom"
"12497","522072",40433.4493055556,215.22,"United Kingdom"
"12498","522074",40433.4506944444,206.94,"United Kingdom"
"12499","522073",40433.4506944444,137.82,"United Kingdom"
"12500","522075",40433.4555555556,646.66,"United Kingdom"
"12501","522076",40433.4576388889,177.85,"United Kingdom"
"12502","522077",40433.4604166667,204.79,"United Kingdom"
"12503","522078",40433.4784722222,167.76,"United Kingdom"
"12504","522079",40433.4847222222,321.37,"United Kingdom"
"12505","522080",40433.4868055556,374.85,"United Kingdom"
"12506","522081",40433.4881944444,222.51,"United Kingdom"
"12507","522082",40433.4888888889,601.32,"United Kingdom"
"12508","522083",40433.4909722222,203.8,"United Kingdom"
"12509","522084",40433.4944444444,320.75,"United Kingdom"
"12510","522085",40433.4958333333,218.11,"United Kingdom"
"12511","522086",40433.5,644.15,"United Kingdom"
"12512","522087",40433.5111111111,773.91,"United Kingdom"
"12513","522088",40433.5215277778,563.9,"EIRE"
"12514","522089",40433.5284722222,380.42,"United Kingdom"
"12515","522090",40433.5319444444,248.79,"United Kingdom"
"12516","522091",40433.5326388889,221.5,"United Kingdom"
"12517","522092",40433.54375,323.05,"United Kingdom"
"12518","522093",40433.5458333333,464.21,"United Kingdom"
"12519","522094",40433.5486111111,0.95,"United Kingdom"
"12520","522095",40433.5555555556,496.14,"United Kingdom"
"12521","522096",40433.5722222222,239.5,"United Kingdom"
"12522","522097",40433.5756944444,214.62,"United Kingdom"
"12523","522098",40433.5770833333,1387.5,"Unspecified"
"12524","522100",40433.5847222222,375.5,"United Kingdom"
"12525","522101",40433.5847222222,183.7,"United Kingdom"
"12526","522102",40433.5868055556,482.44,"United Kingdom"
"12527","522103",40433.5965277778,214.39,"United Kingdom"
"12528","522104",40433.5986111111,153.93,"United Kingdom"
"12529","522105",40433.6013888889,345.91,"United Kingdom"
"12530","522106",40433.6069444444,505.91,"United Kingdom"
"12531","522107",40433.6138888889,196.47,"United Kingdom"
"12532","522108",40433.6208333333,110.7,"United Kingdom"
"12533","522109",40433.6236111111,990.2,"United Kingdom"
"12534","522110",40433.6354166667,239.85,"United Kingdom"
"12535","522111",40433.6395833333,349.28,"United Kingdom"
"12536","522112",40433.65,160.4,"United Kingdom"
"12537","522113",40433.6513888889,204.34,"United Kingdom"
"12538","522114",40433.6652777778,24.1,"United Kingdom"
"12539","522116",40433.6722222222,250.19,"United Kingdom"
"12540","522115",40433.6722222222,275.69,"United Kingdom"
"12541","522117",40433.6784722222,175.92,"United Kingdom"
"12542","522118",40434.3458333333,349.96,"United Kingdom"
"12543","522119",40434.3590277778,450,"United Kingdom"
"12544","522120",40434.3604166667,360,"United Kingdom"
"12545","522121",40434.39375,588.28,"EIRE"
"12546","522122",40434.3951388889,415.4,"United Kingdom"
